,name,essround,edition,cntry,gndr,yrbrn,rlgblg,ctzcntr,edulvlb,edulvlfb,edulvlmb,imsmetn,impcntr,imbgeco,imueclt,imwbcnt,age,edu_lv,edu_lvf,edu_lvm,imsmetn_lv,impcntr_lv,imbgeco_lv,imueclt_lv,imwbcnt_lv,edu_overall,edu_difference,edu_mobility,attitude_lv,edu_lvp,attitude_b,region,edu_mobility_onehot,edu_up,edu_down
14478,ESS8e02_1,8,2.1,FI,0.0,1997,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary",Allow some,Allow some,6,7,5,22.0,5.0,6.5,6.5,1.0,1.0,1.0,1.0,0.0,5.916666666666667,1.1666666666666667,-1.75,4.0,6.0,1,North Europe,-1,0,1
14479,ESS8e02_1,8,2.1,FI,0.0,1979,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5B short, advanced vocational qualifications","ISCED 5B short, advanced vocational qualifications",Allow some,Allow some,5,5,5,40.0,6.0,5.0,5.0,1.0,1.0,0.0,0.0,0.0,5.5,1.0,1.5,2.0,5.0,1,North Europe,1,1,0
14480,ESS8e02_1,8,2.1,FI,0.0,1966,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5B short, advanced vocational qualifications",Allow a few,Allow a few,7,9,6,53.0,5.0,7.5,5.0,-1.0,-1.0,1.0,2.0,1.0,5.833333333333333,1.6666666666666667,-1.25,2.0,6.0,1,North Europe,-1,0,1
14482,ESS8e02_1,8,2.1,FI,1.0,1964,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,6,8,5,55.0,8.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,3.1666666666666665,4.333333333333333,6.5,5.0,1.0,1,North Europe,1,1,0
14483,ESS8e02_1,8,2.1,FI,0.0,1975,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5B short, advanced vocational qualifications","ISCED 5B short, advanced vocational qualifications",Allow some,Allow a few,6,7,5,44.0,8.0,5.0,5.0,1.0,-1.0,1.0,1.0,0.0,5.833333333333333,1.6666666666666667,2.5,2.0,5.0,1,North Europe,1,1,0
14484,ESS8e02_1,8,2.1,FI,1.0,1960,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Don't know,Don't know,5,5,5,59.0,5.0,4.75,4.75,0.0,0.0,0.0,0.0,0.0,4.833333333333333,0.16666666666666666,0.25,0.0,5.0,0,North Europe,1,1,0
14486,ESS8e02_1,8,2.1,FI,0.0,1946,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,6,7,6,73.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.5,5.0,1.0,1,North Europe,1,1,0
14487,ESS8e02_1,8,2.1,FI,1.0,2000,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 5B short, advanced vocational qualifications","ISCED 5A medium, bachelor/equivalent from lower tier tertiary",Allow some,Allow some,5,3,5,19.0,2.0,5.0,6.0,1.0,1.0,0.0,-1.0,0.0,4.5,2.3333333333333335,-3.0,1.0,6.0,1,North Europe,-1,0,1
14488,ESS8e02_1,8,2.1,FI,0.0,1994,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 6, doctoral degree","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow many to come and live here,Allow some,7,9,7,25.0,5.0,8.0,7.5,2.0,1.0,1.0,2.0,1.0,6.75,2.1666666666666665,-3.0,7.0,8.0,1,North Europe,-1,0,1
14489,ESS8e02_1,8,2.1,FI,0.0,1985,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary",Allow some,Allow some,6,8,7,34.0,6.0,7.5,6.5,1.0,1.0,1.0,2.0,1.0,6.666666666666667,1.0,-1.0,6.0,7.0,1,North Europe,-1,0,1
14491,ESS8e02_1,8,2.1,FI,0.0,1958,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow many to come and live here,6,Cultural life enriched,8,61.0,5.0,5.0,5.0,2.0,2.0,1.0,1.0,2.0,5.0,0.0,0.0,8.0,5.0,1,North Europe,0,0,0
14492,ESS8e02_1,8,2.1,FI,0.0,1937,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,9,Cultural life enriched,9,82.0,5.0,5.0,5.0,1.0,-1.0,2.0,1.0,2.0,5.0,0.0,0.0,5.0,5.0,1,North Europe,0,0,0
14493,ESS8e02_1,8,2.1,FI,0.0,1977,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5",Don't know,Don't know,5,6,4,42.0,6.0,5.0,4.75,0.0,0.0,0.0,1.0,-1.0,5.25,0.8333333333333334,1.125,0.0,5.0,0,North Europe,1,1,0
14494,ESS8e02_1,8,2.1,FI,1.0,1998,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary",Allow many to come and live here,Allow many to come and live here,8,8,7,21.0,2.0,6.5,6.5,2.0,2.0,2.0,2.0,1.0,5.166666666666667,2.6666666666666665,-4.0,9.0,6.0,1,North Europe,-1,0,1
14495,ESS8e02_1,8,2.1,FI,0.0,1976,1.0,Yes,"ISCED 5A long, master/equivalent from lower tier tertiary","Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow some,7,9,7,43.0,7.0,4.75,5.0,2.0,1.0,1.0,2.0,1.0,5.583333333333333,1.5,2.125,7.0,5.0,1,North Europe,1,1,0
14496,ESS8e02_1,8,2.1,FI,0.0,1941,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow some,5,5,4,78.0,5.0,1.0,1.0,2.0,1.0,0.0,0.0,-1.0,2.3333333333333335,2.6666666666666665,4.0,2.0,1.0,1,North Europe,1,1,0
14497,ESS8e02_1,8,2.1,FI,1.0,1999,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,3,9,4,20.0,2.0,1.0,5.0,-1.0,-1.0,-1.0,2.0,-1.0,2.8333333333333335,2.6666666666666665,-0.5,-2.0,3.0,0,North Europe,-1,0,1
14498,ESS8e02_1,8,2.1,FI,1.0,1967,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Allow some,Allow some,8,7,7,52.0,8.0,7.5,4.75,1.0,1.0,2.0,1.0,1.0,6.583333333333333,1.8333333333333333,1.375,6.0,6.0,1,North Europe,1,1,0
14499,ESS8e02_1,8,2.1,FI,1.0,1962,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,2,7,4,57.0,5.0,1.0,1.0,-1.0,-1.0,-2.0,1.0,-1.0,2.25,2.5,3.75,-4.0,1.0,0,North Europe,1,1,0
14501,ESS8e02_1,8,2.1,FI,1.0,1985,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,2,5,3,34.0,5.0,5.0,5.0,1.0,-1.0,-2.0,0.0,-1.0,5.0,0.0,0.0,-3.0,5.0,0,North Europe,0,0,0
14503,ESS8e02_1,8,2.1,FI,1.0,1978,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5B short, advanced vocational qualifications",Allow a few,Allow a few,5,6,3,41.0,5.0,5.0,5.0,-1.0,-1.0,0.0,1.0,-1.0,4.916666666666667,0.16666666666666666,-0.25,-2.0,5.0,0,North Europe,-1,0,1
14504,ESS8e02_1,8,2.1,FI,1.0,1963,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,7,7,7,56.0,5.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,2.3333333333333335,2.6666666666666665,4.0,1.0,1.0,1,North Europe,1,1,0
14505,ESS8e02_1,8,2.1,FI,0.0,1962,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,7,6,6,57.0,5.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,2.25,2.5,3.75,1.0,1.0,1,North Europe,1,1,0
14506,ESS8e02_1,8,2.1,FI,0.0,1969,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,7,7,4,50.0,6.0,2.5,5.0,1.0,-1.0,1.0,1.0,-1.0,4.5,2.3333333333333335,2.25,1.0,4.0,1,North Europe,1,1,0
14507,ESS8e02_1,8,2.1,FI,1.0,1979,0.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,2,8,4,40.0,5.0,7.5,5.0,-1.0,-1.0,-2.0,2.0,-1.0,5.75,1.8333333333333333,-1.5,-3.0,6.0,0,North Europe,-1,0,1
14508,ESS8e02_1,8,2.1,FI,1.0,1956,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 1, completed primary education",Allow a few,Allow a few,3,9,5,63.0,5.0,6.0,1.0,-1.0,-1.0,-1.0,2.0,0.0,4.0,3.3333333333333335,1.5,-1.0,4.0,0,North Europe,1,1,0
14509,ESS8e02_1,8,2.1,FI,1.0,1981,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A medium, bachelor/equivalent from lower tier tertiary",Allow some,Allow a few,7,8,9,38.0,6.0,5.0,6.0,1.0,-1.0,1.0,2.0,2.0,5.666666666666667,0.6666666666666666,0.5,5.0,6.0,1,North Europe,1,1,0
14510,ESS8e02_1,8,2.1,FI,0.0,1986,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,5,8,4,33.0,5.0,2.5,5.0,1.0,1.0,0.0,2.0,-1.0,4.166666666666667,1.6666666666666667,1.25,3.0,4.0,1,North Europe,1,1,0
14511,ESS8e02_1,8,2.1,FI,0.0,1962,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,9,9,7,57.0,5.0,2.5,2.5,2.0,2.0,2.0,2.0,1.0,3.3333333333333335,1.6666666666666667,2.5,9.0,2.0,1,North Europe,1,1,0
14513,ESS8e02_1,8,2.1,FI,0.0,1962,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,7,7,7,57.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.3333333333333335,2.6666666666666665,4.0,5.0,1.0,1,North Europe,1,1,0
14514,ESS8e02_1,8,2.1,FI,0.0,1959,1.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,5,8,8,60.0,1.0,1.0,1.0,-1.0,-1.0,0.0,2.0,2.0,1.0,0.0,0.0,2.0,1.0,1,North Europe,0,0,0
14516,ESS8e02_1,8,2.1,FI,0.0,1990,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow none,4,5,4,29.0,5.0,2.5,5.0,-1.0,-2.0,-1.0,0.0,-1.0,4.166666666666667,1.6666666666666667,1.25,-5.0,4.0,0,North Europe,1,1,0
14518,ESS8e02_1,8,2.1,FI,0.0,1990,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 5A medium, bachelor/equivalent from lower tier tertiary","ISCED 5A long, master/equivalent from lower tier tertiary",Allow many to come and live here,Allow none,3,2,1,29.0,6.0,6.0,7.0,2.0,-2.0,-1.0,-2.0,-2.0,6.333333333333333,0.6666666666666666,-0.5,-5.0,6.0,0,North Europe,-1,0,1
14520,ESS8e02_1,8,2.1,FI,0.0,1947,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,3,7,5,72.0,5.0,5.0,5.0,1.0,1.0,-1.0,1.0,0.0,5.0,0.0,0.0,2.0,5.0,1,North Europe,0,0,0
14521,ESS8e02_1,8,2.1,FI,1.0,1976,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,2,7,8,43.0,2.0,1.0,5.0,-1.0,-1.0,-2.0,1.0,2.0,2.8333333333333335,2.6666666666666665,-0.5,-1.0,3.0,0,North Europe,-1,0,1
14522,ESS8e02_1,8,2.1,FI,0.0,1996,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow some,5,8,5,23.0,5.0,5.0,7.5,1.0,1.0,0.0,2.0,0.0,5.75,1.8333333333333333,-1.5,4.0,6.0,1,North Europe,-1,0,1
14523,ESS8e02_1,8,2.1,FI,1.0,1982,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","General ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,2,5,2,37.0,5.0,4.75,5.0,-1.0,-1.0,-2.0,0.0,-2.0,4.916666666666667,0.16666666666666666,0.125,-6.0,5.0,0,North Europe,1,1,0
14524,ESS8e02_1,8,2.1,FI,1.0,1943,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education",Allow a few,Allow a few,5,5,4,76.0,5.0,5.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,3.6666666666666665,2.6666666666666665,2.0,-3.0,3.0,0,North Europe,1,1,0
14525,ESS8e02_1,8,2.1,FI,1.0,1945,0.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow some,6,7,5,74.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,1,North Europe,0,0,0
14526,ESS8e02_1,8,2.1,FI,1.0,1988,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5B short, advanced vocational qualifications","ISCED 6, doctoral degree",Allow many to come and live here,Allow some,Good for the economy,8,6,31.0,6.0,5.0,8.0,2.0,1.0,1.0,2.0,1.0,6.5,2.0,0.0,7.0,6.0,1,North Europe,0,0,0
14527,ESS8e02_1,8,2.1,FI,1.0,1983,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,2,3,2,36.0,5.0,1.0,1.0,-1.0,-1.0,-2.0,-1.0,-2.0,2.3333333333333335,2.6666666666666665,4.0,-7.0,1.0,0,North Europe,1,1,0
14528,ESS8e02_1,8,2.1,FI,0.0,1984,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education",Allow many to come and live here,Allow a few,7,9,8,35.0,6.0,5.0,1.0,2.0,-1.0,1.0,2.0,2.0,4.0,3.3333333333333335,3.0,6.0,3.0,1,North Europe,1,1,0
14529,ESS8e02_1,8,2.1,FI,0.0,1997,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,4,8,7,22.0,5.0,4.75,2.5,1.0,1.0,-1.0,2.0,1.0,4.083333333333333,1.6666666666666667,1.375,4.0,4.0,1,North Europe,1,1,0
14530,ESS8e02_1,8,2.1,FI,0.0,1952,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow a few,7,9,8,67.0,5.0,1.0,1.0,2.0,-1.0,1.0,2.0,2.0,2.3333333333333335,2.6666666666666665,4.0,6.0,1.0,1,North Europe,1,1,0
14531,ESS8e02_1,8,2.1,FI,0.0,1971,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow none,3,5,6,48.0,5.0,1.0,5.0,1.0,-2.0,-1.0,0.0,1.0,3.6666666666666665,2.6666666666666665,2.0,-1.0,3.0,0,North Europe,1,1,0
14532,ESS8e02_1,8,2.1,FI,1.0,1959,1.0,Yes,"Vocational ISCED 4A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow some,8,9,8,60.0,5.0,1.0,1.0,-1.0,1.0,2.0,2.0,2.0,2.25,2.5,3.75,6.0,1.0,1,North Europe,1,1,0
14534,ESS8e02_1,8,2.1,FI,1.0,1954,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,5,Cultural life enriched,5,65.0,2.0,1.0,1.0,-1.0,-1.0,0.0,1.0,0.0,1.5,1.0,1.5,-1.0,1.0,0,North Europe,1,1,0
14535,ESS8e02_1,8,2.1,FI,0.0,1955,1.0,Yes,"ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education",Allow some,Allow none,Bad for the economy,8,3,64.0,5.0,5.0,1.0,1.0,-2.0,-1.0,2.0,-1.0,3.6666666666666665,2.6666666666666665,2.0,-1.0,3.0,0,North Europe,1,1,0
14536,ESS8e02_1,8,2.1,FI,0.0,1973,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow many to come and live here,Allow a few,7,7,6,46.0,6.0,5.0,5.0,2.0,-1.0,1.0,1.0,1.0,5.333333333333333,0.6666666666666666,1.0,4.0,5.0,1,North Europe,1,1,0
14537,ESS8e02_1,8,2.1,FI,0.0,1941,1.0,Yes,"ISCED 1, completed primary education","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow a few,4,2,6,78.0,1.0,1.0,1.0,1.0,-1.0,-1.0,-2.0,1.0,1.0,0.0,0.0,-2.0,1.0,0,North Europe,0,0,0
14538,ESS8e02_1,8,2.1,FI,1.0,1972,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from lower tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow a few,4,5,4,47.0,6.0,5.0,5.0,-1.0,-1.0,-1.0,0.0,-1.0,5.333333333333333,0.6666666666666666,1.0,-4.0,5.0,0,North Europe,1,1,0
14539,ESS8e02_1,8,2.1,FI,1.0,1953,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,6,7,7,66.0,5.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,2.3333333333333335,2.6666666666666665,4.0,1.0,1.0,1,North Europe,1,1,0
14540,ESS8e02_1,8,2.1,FI,0.0,1959,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,Bad for the economy,4,Worse place to live,60.0,5.0,1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,2.3333333333333335,2.6666666666666665,4.0,-5.0,1.0,0,North Europe,1,1,0
14541,ESS8e02_1,8,2.1,FI,1.0,1986,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","ISCED 5B short, advanced vocational qualifications","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow a few,Allow none,1,1,2,33.0,5.0,5.0,4.75,-1.0,-2.0,-2.0,-2.0,-2.0,4.916666666666667,0.16666666666666666,0.125,-9.0,5.0,0,North Europe,1,1,0
14544,ESS8e02_1,8,2.1,FI,1.0,1977,0.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 4A, access upper tier ISCED 5A/all 5",Don't know,Allow a few,2,2,3,42.0,5.0,5.0,4.75,0.0,-1.0,-2.0,-2.0,-1.0,4.916666666666667,0.16666666666666666,0.125,-6.0,5.0,0,North Europe,1,1,0
14545,ESS8e02_1,8,2.1,FI,0.0,1986,1.0,Yes,"Vocational ISCED 3A, access upper tier ISCED 5A/all 5","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A medium, bachelor/equivalent from lower tier tertiary",Allow some,Allow some,4,7,5,33.0,5.0,5.0,6.0,1.0,1.0,-1.0,1.0,0.0,5.333333333333333,0.6666666666666666,-0.5,2.0,6.0,1,North Europe,-1,0,1
14547,ESS8e02_1,8,2.1,FI,0.0,1948,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5B short, advanced vocational qualifications","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow some,7,8,8,71.0,8.0,5.0,7.5,1.0,1.0,1.0,2.0,2.0,6.666666666666667,1.6666666666666667,1.25,7.0,6.0,1,North Europe,1,1,0
14548,ESS8e02_1,8,2.1,FI,1.0,1958,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5B short, advanced vocational qualifications","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,8,9,5,61.0,8.0,5.0,1.0,2.0,2.0,2.0,2.0,0.0,4.5,4.333333333333333,4.5,8.0,3.0,1,North Europe,1,1,0
14549,ESS8e02_1,8,2.1,FI,1.0,1981,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5B short, advanced vocational qualifications","Vocational ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow a few,8,Cultural life enriched,7,38.0,8.0,5.0,5.0,1.0,-1.0,2.0,1.0,1.0,5.833333333333333,1.6666666666666667,2.5,4.0,5.0,1,North Europe,1,1,0
14551,ESS8e02_1,8,2.1,FI,1.0,1963,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5B short, advanced vocational qualifications",Allow many to come and live here,Allow some,9,9,7,56.0,8.0,7.5,5.0,2.0,1.0,2.0,2.0,1.0,6.666666666666667,1.6666666666666667,1.25,8.0,6.0,1,North Europe,1,1,0
14552,ESS8e02_1,8,2.1,FI,0.0,1949,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,5,8,8,70.0,8.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,3.1666666666666665,4.333333333333333,6.5,6.0,1.0,1,North Europe,1,1,0
14553,ESS8e02_1,8,2.1,FI,1.0,1959,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,9,9,7,60.0,8.0,5.0,2.5,2.0,2.0,2.0,2.0,1.0,5.0,3.3333333333333335,3.75,9.0,4.0,1,North Europe,1,1,0
14554,ESS8e02_1,8,2.1,FI,0.0,2000,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow some,Don't know,7,5,19.0,2.0,7.5,7.5,1.0,1.0,0.0,1.0,0.0,5.833333333333333,3.3333333333333335,-5.0,3.0,8.0,1,North Europe,-1,0,1
14555,ESS8e02_1,8,2.1,FI,1.0,1948,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow many to come and live here,Allow many to come and live here,8,7,7,71.0,8.0,7.5,7.5,2.0,2.0,2.0,1.0,1.0,7.5,0.0,0.0,8.0,8.0,1,North Europe,0,0,0
14556,ESS8e02_1,8,2.1,FI,0.0,1986,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,5,8,5,33.0,6.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,2.8333333333333335,3.6666666666666665,5.5,4.0,1.0,1,North Europe,1,1,0
