,name,essround,edition,cntry,gndr,yrbrn,rlgblg,ctzcntr,edulvlb,edulvlfb,edulvlmb,imsmetn,impcntr,imbgeco,imueclt,imwbcnt,age,edu_lv,edu_lvf,edu_lvm,imsmetn_lv,impcntr_lv,imbgeco_lv,imueclt_lv,imwbcnt_lv,edu_overall,edu_difference,edu_mobility,attitude_lv,edu_lvp,attitude_b,region,edu_mobility_onehot,edu_up,edu_down
12582,ESS8e02_1,8,2.1,ES,0.0,1976,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,5,9,5,43.0,6.0,1.0,1.0,2.0,2.0,0.0,2.0,0.0,2.8333333333333335,3.6666666666666665,5.5,6.0,1.0,1,South Europe,1,1,0
12583,ESS8e02_1,8,2.1,ES,1.0,1955,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,5,5,5,64.0,2.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,1.5,1.0,1.5,-2.0,1.0,0,South Europe,1,1,0
12584,ESS8e02_1,8,2.1,ES,0.0,1967,0.0,Yes,ISCED 4 programmes without access ISCED 5,ISCED 4 programmes without access ISCED 5,"ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,5,Cultural life enriched,Better place to live,52.0,4.0,4.0,1.0,2.0,2.0,0.0,1.0,1.0,3.0,2.0,1.5,6.0,2.0,1,South Europe,1,1,0
12587,ESS8e02_1,8,2.1,ES,1.0,1970,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,2,5,5,49.0,5.0,1.0,1.0,-1.0,-1.0,-2.0,0.0,0.0,2.25,2.5,3.75,-4.0,1.0,0,South Europe,1,1,0
12590,ESS8e02_1,8,2.1,ES,0.0,1983,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow many to come and live here,6,6,6,36.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.5,1.0,1.5,6.0,1.0,1,South Europe,1,1,0
12591,ESS8e02_1,8,2.1,ES,0.0,1983,0.0,Yes,"Vocational ISCED 2A/2B, access ISCED 3 vocational","General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 2A/2B, access ISCED 3 vocational",Allow some,Allow some,5,5,5,36.0,2.0,2.5,2.5,1.0,1.0,0.0,0.0,0.0,2.5,0.0,0.0,2.0,2.0,1,South Europe,0,0,0
12593,ESS8e02_1,8,2.1,ES,1.0,1981,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow a few,5,5,5,38.0,2.0,1.0,1.0,1.0,-1.0,0.0,0.0,0.0,1.5,1.0,1.5,0.0,1.0,0,South Europe,1,1,0
12594,ESS8e02_1,8,2.1,ES,0.0,1989,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary",Allow some,Allow some,7,8,8,30.0,2.0,7.5,6.5,1.0,1.0,1.0,2.0,2.0,5.5,3.3333333333333335,-4.5,7.0,7.0,1,South Europe,-1,0,1
12596,ESS8e02_1,8,2.1,ES,1.0,1942,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,5,2,2,77.0,2.0,1.0,1.0,1.0,1.0,0.0,-2.0,-2.0,1.5,1.0,1.5,-2.0,1.0,0,South Europe,1,1,0
12597,ESS8e02_1,8,2.1,ES,1.0,1978,1.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow some,5,5,5,41.0,5.0,1.0,1.0,-1.0,1.0,0.0,0.0,0.0,2.25,2.5,3.75,0.0,1.0,0,South Europe,1,1,0
12602,ESS8e02_1,8,2.1,ES,1.0,1994,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 3 >=2 years, no access ISCED 5","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,7,7,4,25.0,5.0,3.5,2.5,-1.0,-1.0,1.0,1.0,-1.0,3.5833333333333335,1.5,1.75,-1.0,3.0,0,South Europe,1,1,0
12603,ESS8e02_1,8,2.1,ES,1.0,1977,1.0,Yes,ISCED 4 programmes without access ISCED 5,"ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow some,2,5,3,42.0,4.0,1.0,1.0,-1.0,1.0,-2.0,0.0,-1.0,2.0,2.0,3.0,-3.0,1.0,0,South Europe,1,1,0
12604,ESS8e02_1,8,2.1,ES,1.0,2000,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary",Allow a few,Allow a few,2,5,5,19.0,4.0,4.75,6.5,-1.0,-1.0,-2.0,0.0,0.0,5.083333333333333,1.6666666666666667,-1.625,-4.0,6.0,0,South Europe,-1,0,1
12605,ESS8e02_1,8,2.1,ES,0.0,1956,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 1, completed primary education",Allow some,Allow some,5,8,7,63.0,6.0,6.5,1.0,1.0,1.0,0.0,2.0,1.0,4.666666666666667,3.6666666666666665,2.75,5.0,4.0,1,South Europe,1,1,0
12606,ESS8e02_1,8,2.1,ES,0.0,1954,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,5,8,8,65.0,2.0,2.5,2.5,2.0,2.0,0.0,2.0,2.0,2.5,0.0,0.0,8.0,2.0,1,South Europe,0,0,0
12607,ESS8e02_1,8,2.1,ES,0.0,1957,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education",Allow some,Allow some,Don't know,7,6,62.0,6.0,4.75,1.0,1.0,1.0,0.0,1.0,1.0,4.083333333333333,3.6666666666666665,3.625,4.0,3.0,1,South Europe,1,1,0
12608,ESS8e02_1,8,2.1,ES,0.0,1966,1.0,Yes,ISCED 4 programmes without access ISCED 5,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary",Allow many to come and live here,Allow many to come and live here,6,8,6,53.0,4.0,6.5,6.5,2.0,2.0,1.0,2.0,1.0,5.666666666666667,1.6666666666666667,-2.5,8.0,6.0,1,South Europe,-1,0,1
12610,ESS8e02_1,8,2.1,ES,1.0,1997,1.0,Yes,ISCED 4 programmes without access ISCED 5,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 1, completed primary education",Allow some,Allow some,5,5,5,22.0,4.0,7.5,1.0,1.0,1.0,0.0,0.0,0.0,4.166666666666667,4.333333333333333,-0.25,2.0,4.0,1,South Europe,-1,0,1
12611,ESS8e02_1,8,2.1,ES,1.0,1961,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Allow some,Allow some,6,4,4,58.0,6.0,2.5,1.0,1.0,1.0,1.0,-1.0,-1.0,3.3333333333333335,3.6666666666666665,4.75,1.0,2.0,1,South Europe,1,1,0
12612,ESS8e02_1,8,2.1,ES,1.0,1999,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow many to come and live here,Allow many to come and live here,3,9,8,20.0,2.0,6.5,7.5,2.0,2.0,-1.0,2.0,2.0,5.5,3.3333333333333335,-4.5,7.0,7.0,1,South Europe,-1,0,1
12613,ESS8e02_1,8,2.1,ES,1.0,1964,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,5,5,5,55.0,6.0,1.0,1.0,-1.0,-1.0,0.0,0.0,0.0,2.8333333333333335,3.6666666666666665,5.5,-2.0,1.0,0,South Europe,1,1,0
12623,ESS8e02_1,8,2.1,ES,0.0,1995,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 3 >=2 years, no access ISCED 5",Allow some,Allow some,5,8,8,24.0,5.0,2.5,3.5,1.0,1.0,0.0,2.0,2.0,3.5833333333333335,1.5,1.75,6.0,3.0,1,South Europe,1,1,0
12626,ESS8e02_1,8,2.1,ES,1.0,1974,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,8,8,8,45.0,6.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.8333333333333335,3.6666666666666665,5.5,8.0,1.0,1,South Europe,1,1,0
12628,ESS8e02_1,8,2.1,ES,1.0,1993,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 2A/2B, access ISCED 3 vocational","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,7,1,5,26.0,8.0,2.5,2.5,2.0,2.0,1.0,-2.0,0.0,4.166666666666667,3.3333333333333335,5.0,3.0,2.0,1,South Europe,1,1,0
12632,ESS8e02_1,8,2.1,ES,1.0,1953,1.0,Yes,ISCED 4 programmes without access ISCED 5,"ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,6,7,6,66.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,7.0,1.0,1,South Europe,1,1,0
12633,ESS8e02_1,8,2.1,ES,1.0,1968,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5B short, advanced vocational qualifications",ISCED 4 programmes without access ISCED 5,Allow none,Allow none,Bad for the economy,Cultural life undermined,Worse place to live,51.0,8.0,5.0,4.0,-2.0,-2.0,-1.0,-1.0,-1.0,5.5,2.3333333333333335,3.0,-7.0,4.0,0,South Europe,1,1,0
12634,ESS8e02_1,8,2.1,ES,1.0,1972,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,8,8,8,47.0,6.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.8333333333333335,3.6666666666666665,5.5,10.0,1.0,1,South Europe,1,1,0
12635,ESS8e02_1,8,2.1,ES,0.0,1984,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,Good for the economy,Cultural life enriched,8,35.0,4.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,8.0,1.0,1,South Europe,1,1,0
12637,ESS8e02_1,8,2.1,ES,0.0,1976,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary",Allow some,Allow a few,5,4,4,43.0,6.0,7.5,6.5,1.0,-1.0,0.0,-1.0,-1.0,6.833333333333333,0.6666666666666666,-0.5,-2.0,7.0,0,South Europe,-1,0,1
12640,ESS8e02_1,8,2.1,ES,0.0,1994,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Don't know,Allow a few,2,2,2,25.0,2.0,2.5,1.0,0.0,-1.0,-2.0,-2.0,-2.0,2.0,1.0,0.75,-7.0,2.0,0,South Europe,1,1,0
12647,ESS8e02_1,8,2.1,ES,0.0,1990,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary",Allow some,Allow some,8,3,8,29.0,6.0,6.5,6.5,1.0,1.0,2.0,-1.0,2.0,6.5,0.0,0.0,5.0,6.0,1,South Europe,0,0,0
12650,ESS8e02_1,8,2.1,ES,0.0,1972,1.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,8,9,9,47.0,8.0,2.5,1.0,2.0,2.0,2.0,2.0,2.0,3.6666666666666665,4.333333333333333,5.75,10.0,2.0,1,South Europe,1,1,0
12651,ESS8e02_1,8,2.1,ES,0.0,1952,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,5,7,7,67.0,8.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,3.1666666666666665,4.333333333333333,6.5,6.0,1.0,1,South Europe,1,1,0
12652,ESS8e02_1,8,2.1,ES,1.0,1988,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary",ISCED 4 programmes without access ISCED 5,"Vocational ISCED 2A/2B, access ISCED 3 vocational",Allow many to come and live here,Allow many to come and live here,8,9,7,31.0,8.0,4.0,2.5,2.0,2.0,2.0,2.0,1.0,4.666666666666667,3.3333333333333335,4.25,9.0,3.0,1,South Europe,1,1,0
12654,ESS8e02_1,8,2.1,ES,0.0,1938,1.0,Yes,"Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 1, completed primary education",Allow some,Allow some,5,6,5,81.0,4.0,7.5,1.0,1.0,1.0,0.0,1.0,0.0,4.166666666666667,4.333333333333333,-0.25,3.0,4.0,1,South Europe,-1,0,1
12655,ESS8e02_1,8,2.1,ES,1.0,1937,1.0,Yes,"General ISCED 3 >=2 years, no access ISCED 5","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 1, completed primary education",Allow a few,Allow a few,4,5,5,82.0,4.0,7.5,1.0,-1.0,-1.0,-1.0,0.0,0.0,4.0,4.333333333333333,-0.75,-3.0,4.0,0,South Europe,-1,0,1
12662,ESS8e02_1,8,2.1,ES,1.0,1950,1.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,8,5,3,69.0,6.0,6.5,2.5,1.0,1.0,2.0,0.0,-1.0,5.166666666666667,2.6666666666666665,2.0,3.0,4.0,1,South Europe,1,1,0
12664,ESS8e02_1,8,2.1,ES,0.0,1959,0.0,Yes,"ISCED 6, doctoral degree","ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,4,7,5,60.0,8.0,7.5,4.75,1.0,1.0,-1.0,1.0,0.0,6.75,2.1666666666666665,1.875,2.0,6.0,1,South Europe,1,1,0
12674,ESS8e02_1,8,2.1,ES,0.0,1957,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow none,Allow none,1,1,1,62.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-2.0,1.5,1.0,1.5,-10.0,1.0,0,South Europe,1,1,0
12676,ESS8e02_1,8,2.1,ES,0.0,1990,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","General ISCED 2A, access ISCED 3A general/all 3",Allow a few,Allow a few,3,6,5,29.0,5.0,1.0,2.5,-1.0,-1.0,-1.0,1.0,0.0,2.75,2.5,3.0,-2.0,2.0,0,South Europe,1,1,0
12679,ESS8e02_1,8,2.1,ES,0.0,1968,0.0,Yes,ISCED 4 programmes without access ISCED 5,"ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,5,3,4,51.0,4.0,1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,2.0,2.0,3.0,-4.0,1.0,0,South Europe,1,1,0
12682,ESS8e02_1,8,2.1,ES,1.0,1968,0.0,Yes,ISCED 4 programmes without access ISCED 5,ISCED 4 programmes without access ISCED 5,"General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow some,6,7,7,51.0,4.0,4.0,2.5,2.0,1.0,1.0,1.0,1.0,3.5,1.0,0.75,6.0,3.0,1,South Europe,1,1,0
12684,ESS8e02_1,8,2.1,ES,0.0,1967,0.0,Yes,"Vocational ISCED 2A/2B, access ISCED 3 vocational","ISCED 1, completed primary education","Vocational ISCED 2A/2B, access ISCED 3 vocational",Allow many to come and live here,Allow many to come and live here,5,8,6,52.0,2.0,1.0,2.5,2.0,2.0,0.0,2.0,1.0,2.0,1.0,0.75,7.0,2.0,1,South Europe,1,1,0
12685,ESS8e02_1,8,2.1,ES,1.0,1958,0.0,Yes,"Vocational ISCED 2A/2B, access ISCED 3 vocational","General ISCED 3 >=2 years, no access ISCED 5","ISCED 1, completed primary education",Allow some,Allow some,5,3,4,61.0,2.0,3.5,1.0,1.0,1.0,0.0,-1.0,-1.0,2.3333333333333335,1.6666666666666667,0.25,0.0,2.0,0,South Europe,1,1,0
12690,ESS8e02_1,8,2.1,ES,1.0,1962,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,5,8,5,57.0,2.0,1.0,1.0,-1.0,-1.0,0.0,2.0,0.0,1.5,1.0,1.5,0.0,1.0,0,South Europe,1,1,0
12691,ESS8e02_1,8,2.1,ES,1.0,1993,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow a few,5,5,6,26.0,2.0,7.5,2.5,1.0,-1.0,0.0,0.0,1.0,4.166666666666667,3.3333333333333335,-2.5,1.0,5.0,1,South Europe,-1,0,1
12692,ESS8e02_1,8,2.1,ES,1.0,1961,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow none,Allow none,1,2,Worse place to live,58.0,2.0,1.0,1.0,-2.0,-2.0,-2.0,-2.0,-1.0,1.5,1.0,1.5,-9.0,1.0,0,South Europe,1,1,0
12693,ESS8e02_1,8,2.1,ES,1.0,2000,0.0,Yes,"ISCED 1, completed primary education","ISCED 5B short, advanced vocational qualifications","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow many to come and live here,3,6,4,19.0,1.0,5.0,7.5,1.0,2.0,-1.0,1.0,-1.0,4.5,4.333333333333333,-5.25,2.0,6.0,1,South Europe,-1,0,1
12695,ESS8e02_1,8,2.1,ES,1.0,1973,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,6,6,6,46.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.25,2.5,3.75,5.0,1.0,1,South Europe,1,1,0
12699,ESS8e02_1,8,2.1,ES,0.0,1986,0.0,Yes,"Vocational ISCED 2A/2B, access ISCED 3 vocational","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow a few,5,5,4,33.0,2.0,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,1.5,1.0,1.5,-1.0,1.0,0,South Europe,1,1,0
12706,ESS8e02_1,8,2.1,ES,1.0,1996,0.0,Yes,"Vocational ISCED 2A/2B, access ISCED 3 vocational",ISCED 4 programmes without access ISCED 5,"General ISCED 3A, access upper tier ISCED 5A/all 5",Allow some,Allow some,6,7,7,23.0,2.0,4.0,4.75,1.0,1.0,1.0,1.0,1.0,3.75,1.5,-1.875,5.0,4.0,1,South Europe,-1,0,1
12710,ESS8e02_1,8,2.1,ES,1.0,1977,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,Good for the economy,8,8,42.0,6.0,2.5,1.0,2.0,2.0,1.0,2.0,2.0,3.3333333333333335,3.6666666666666665,4.75,9.0,2.0,1,South Europe,1,1,0
12711,ESS8e02_1,8,2.1,ES,1.0,1997,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","Vocational ISCED 3A, access ISCED 5B/ lower tier 5A","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow many to come and live here,Allow many to come and live here,6,8,5,22.0,8.0,4.0,7.5,2.0,2.0,1.0,2.0,0.0,6.333333333333333,2.3333333333333335,1.75,7.0,6.0,1,South Europe,1,1,0
12712,ESS8e02_1,8,2.1,ES,0.0,1978,1.0,Yes,"Vocational ISCED 2A/2B, access ISCED 3 vocational","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow a few,3,3,2,41.0,2.0,2.5,2.5,1.0,-1.0,-1.0,-1.0,-2.0,2.5,0.0,0.0,-4.0,2.0,0,South Europe,0,0,0
12714,ESS8e02_1,8,2.1,ES,0.0,1960,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,8,9,8,59.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.5,1.0,1.5,8.0,1.0,1,South Europe,1,1,0
12716,ESS8e02_1,8,2.1,ES,1.0,1997,0.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","Vocational ISCED 2C < 2 years, no access ISCED 3","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow many to come and live here,Allow many to come and live here,5,9,5,22.0,2.0,2.0,7.5,2.0,2.0,0.0,2.0,0.0,4.0,3.6666666666666665,-2.25,6.0,5.0,1,South Europe,-1,0,1
12717,ESS8e02_1,8,2.1,ES,0.0,1950,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3",ISCED 4 programmes without access ISCED 5,"General ISCED 2A, access ISCED 3A general/all 3",Allow some,Allow some,5,5,7,69.0,2.0,4.0,2.5,1.0,1.0,0.0,0.0,1.0,3.0,1.0,-0.75,3.0,3.0,1,South Europe,-1,0,1
12718,ESS8e02_1,8,2.1,ES,1.0,1967,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,9,Cultural life enriched,6,52.0,8.0,2.5,2.5,2.0,2.0,2.0,1.0,1.0,4.166666666666667,3.3333333333333335,5.0,8.0,2.0,1,South Europe,1,1,0
12720,ESS8e02_1,8,2.1,ES,1.0,1967,0.0,Yes,"General ISCED 3A, access upper tier ISCED 5A/all 5","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","General ISCED 2A, access ISCED 3A general/all 3",Allow many to come and live here,Allow many to come and live here,8,Cultural life enriched,7,52.0,5.0,6.5,2.5,2.0,2.0,2.0,1.0,1.0,4.583333333333333,2.6666666666666665,0.25,8.0,4.0,1,South Europe,1,1,0
12724,ESS8e02_1,8,2.1,ES,1.0,1965,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow a few,7,6,5,54.0,2.0,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.5,1.0,1.5,2.0,1.0,1,South Europe,1,1,0
12726,ESS8e02_1,8,2.1,ES,1.0,1973,1.0,Yes,"General ISCED 2A, access ISCED 3A general/all 3","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow a few,Allow a few,2,1,Worse place to live,46.0,2.0,1.0,1.0,-1.0,-1.0,-2.0,-2.0,-1.0,1.5,1.0,1.5,-7.0,1.0,0,South Europe,1,1,0
12729,ESS8e02_1,8,2.1,ES,1.0,1975,0.0,Yes,"ISCED 5B short, advanced vocational qualifications","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,7,7,5,44.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.3333333333333335,2.6666666666666665,4.0,4.0,1.0,1,South Europe,1,1,0
12730,ESS8e02_1,8,2.1,ES,1.0,1961,0.0,Yes,"General ISCED 3 >=2 years, no access ISCED 5","ISCED 1, completed primary education","ISCED 1, completed primary education",Allow some,Allow some,6,8,5,58.0,4.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.8333333333333333,1.6666666666666667,2.5,5.0,1.0,1,South Europe,1,1,0
12732,ESS8e02_1,8,2.1,ES,0.0,1994,0.0,Yes,"ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary","ISCED 5A long, master/equivalent from upper/single tier tertiary",Allow some,Allow some,1,8,7,25.0,8.0,7.5,7.5,1.0,1.0,-2.0,2.0,1.0,7.5,0.0,0.0,3.0,8.0,1,South Europe,0,0,0
12733,ESS8e02_1,8,2.1,ES,1.0,1941,0.0,Yes,"ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 5A medium, bachelor/equivalent from upper/single tier tertiary","ISCED 1, completed primary education",Allow many to come and live here,Allow many to come and live here,Good for the economy,Cultural life enriched,Better place to live,78.0,6.0,6.5,1.0,2.0,2.0,1.0,1.0,1.0,4.666666666666667,3.6666666666666665,2.75,7.0,4.0,1,South Europe,1,1,0
